match_id,format,season,date,event,match_number,team1,team2,winner,margin,venue,city
645641,ODI,2013,2013/07/21,Pakistan in West Indies ODI Series,4,West Indies,Pakistan,Pakistan,6 wickets,"Beausejour Stadium, Gros Islet",St Lucia
645643,ODI,2013,2013/07/24,Pakistan in West Indies ODI Series,5,West Indies,Pakistan,Pakistan,4 wickets,"Beausejour Stadium, Gros Islet",St Lucia
647249,ODI,2013/14,2013/10/13,Australia in India ODI Series,1,India,Australia,Australia,72 runs,Maharashtra Cricket Association Stadium,Pune
647251,ODI,2013/14,2013/10/16,Australia in India ODI Series,2,India,Australia,India,9 wickets,Sawai Mansingh Stadium,Jaipur
647253,ODI,2013/14,2013/10/19,Australia in India ODI Series,3,India,Australia,Australia,4 wickets,"Punjab Cricket Association Stadium, Mohali",Chandigarh
647255,ODI,2013/14,2013/10/23,Australia in India ODI Series,4,India,Australia,no result,,JSCA International Stadium Complex,Ranchi
647259,ODI,2013/14,2013/10/30,Australia in India ODI Series,6,India,Australia,India,6 wickets,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur
647261,ODI,2013/14,2013/11/02,Australia in India ODI Series,7,India,Australia,India,57 runs,M Chinnaswamy Stadium,Bangalore
64814,ODI,2002/03,2002/12/29,India tour of New Zealand,2,New Zealand,India,New Zealand,35 runs,"McLean Park, Napier",Napier
64815,ODI,2002/03,2003/01/01,India tour of New Zealand,3,India,New Zealand,New Zealand,5 wickets,"Jade Stadium, Christchurch",Christchurch
64816,ODI,2002/03,2003/01/04,India tour of New Zealand,4,India,New Zealand,New Zealand,7 wickets,"Davies Park, Queenstown",Queenstown
64817,ODI,2002/03,2003/01/08,India tour of New Zealand,5,New Zealand,India,India,2 wickets,"Westpac Stadium, Wellington",Wellington
64819,ODI,2002/03,2003/01/14,India tour of New Zealand,7,India,New Zealand,New Zealand,6 wickets,"Westpac Park, Hamilton",Hamilton
64820,ODI,2003,2003/05/17,Australia tour of West Indies,1,Australia,West Indies,Australia,2 runs,"Sabina Park, Kingston, Jamaica",Kingston
64825,ODI,2003,2003/05/30,Australia tour of West Indies,6,Australia,West Indies,West Indies,3 wickets,"Queen's Park (New), St George's, Grenada",St George's
64826,ODI,2003,2003/06/01,Australia tour of West Indies,7,Australia,West Indies,West Indies,9 wickets,"Queen's Park (New), St George's, Grenada",St George's
64827,ODI,2003,2003/06/07,Sri Lanka tour of West Indies,1,Sri Lanka,West Indies,Sri Lanka,55 runs,"Kensington Oval, Bridgetown, Barbados",Bridgetown
64829,ODI,2003,2003/06/11,Sri Lanka tour of West Indies,3,Sri Lanka,West Indies,West Indies,6 wickets,"Arnos Vale Ground, Kingstown, St Vincent",Kingstown
64830,ODI,2003,2003/08/02,Bangladesh tour of Australia,1,Bangladesh,Australia,Australia,8 wickets,"Bundaberg Rum Stadium, Cairns",Cairns
64831,ODI,2003,2003/08/03,Bangladesh tour of Australia,2,Bangladesh,Australia,Australia,9 wickets,"Bundaberg Rum Stadium, Cairns",Cairns
64832,ODI,2003,2003/08/06,Bangladesh tour of Australia,3,Australia,Bangladesh,Australia,112 runs,"Marrara Cricket Ground, Darwin",Darwin
64833,ODI,2003,2003/09/09,Bangladesh tour of Pakistan,1,Pakistan,Bangladesh,Pakistan,137 runs,Multan Cricket Stadium,Multan
64836,ODI,2003,2003/09/18,Bangladesh tour of Pakistan,4,Bangladesh,Pakistan,Pakistan,5 wickets,Rawalpindi Cricket Stadium,Rawalpindi
64837,ODI,2003,2003/09/21,Bangladesh tour of Pakistan,5,Pakistan,Bangladesh,Pakistan,58 runs,"National Stadium, Karachi",Karachi
64838,ODI,2003/04,2003/10/03,South Africa tour of Pakistan,1,Pakistan,South Africa,Pakistan,8 runs,"Gaddafi Stadium, Lahore",Lahore
64839,ODI,2003/04,2003/10/05,South Africa tour of Pakistan,2,Pakistan,South Africa,Pakistan,42 runs,"Gaddafi Stadium, Lahore",Lahore
64840,ODI,2003/04,2003/10/07,South Africa tour of Pakistan,3,Pakistan,South Africa,South Africa,13 runs,"Iqbal Stadium, Faisalabad",Faisalabad
64841,ODI,2003/04,2003/10/10,South Africa tour of Pakistan,4,Pakistan,South Africa,South Africa,6 wickets,Rawalpindi Cricket Stadium,Rawalpindi
64842,ODI,2003/04,2003/10/12,South Africa tour of Pakistan,5,Pakistan,South Africa,South Africa,7 wickets,Rawalpindi Cricket Stadium,Rawalpindi
64843,ODI,2003/04,2003/11/07,England tour of Bangladesh,1,Bangladesh,England,England,7 wickets,"MA Aziz Stadium, Chittagong",Chattogram
64844,ODI,2003/04,2003/11/10,England tour of Bangladesh,2,Bangladesh,England,England,7 wickets,"Bangabandhu National Stadium, Dhaka",Dhaka
64845,ODI,2003/04,2003/11/12,England tour of Bangladesh,3,Bangladesh,England,England,7 wickets,"Bangabandhu National Stadium, Dhaka",Dhaka
64846,ODI,2003/04,2003/11/18,England tour of Sri Lanka,1,England,Sri Lanka,Sri Lanka,10 wickets,Rangiri Dambulla International Stadium,Dambulla
64848,ODI,2003/04,2003/11/23,West Indies tour of Zimbabwe,2,West Indies,Zimbabwe,Zimbabwe,6 wickets,"Queens Sports Club, Bulawayo",Bulawayo
64849,ODI,2003/04,2003/11/26,West Indies tour of Zimbabwe,3,Zimbabwe,West Indies,Zimbabwe,21 runs,Harare Sports Club,Harare
64850,ODI,2003/04,2003/11/29,New Zealand tour of Pakistan,1,New Zealand,Pakistan,Pakistan,3 wickets,"Gaddafi Stadium, Lahore",Lahore
64851,ODI,2003/04,2003/11/29,West Indies tour of Zimbabwe,4,West Indies,Zimbabwe,West Indies,72 runs,Harare Sports Club,Harare
64852,ODI,2003/04,2003/11/30,West Indies tour of Zimbabwe,5,Zimbabwe,West Indies,West Indies,8 wickets,Harare Sports Club,Harare
64853,ODI,2003/04,2003/12/01,New Zealand tour of Pakistan,2,Pakistan,New Zealand,Pakistan,124 runs,"Gaddafi Stadium, Lahore",Lahore
64855,ODI,2003/04,2003/12/05,New Zealand tour of Pakistan,4,New Zealand,Pakistan,Pakistan,7 wickets,Rawalpindi Cricket Stadium,Rawalpindi
64857,ODI,2003/04,2004/01/03,Pakistan tour of New Zealand,1,Pakistan,New Zealand,New Zealand,4 wickets,Eden Park,Auckland
64862,ODI,2003/04,2004/01/25,West Indies tour of South Africa,1,South Africa,West Indies,South Africa,209 runs,Newlands,Cape Town
64864,ODI,2003/04,2004/01/30,West Indies tour of South Africa,3,West Indies,South Africa,no result,,Kingsmead,Durban
648651,ODI,2013/14,2013/12/05,India in South Africa ODI Series,1,South Africa,India,South Africa,141 runs,New Wanderers Stadium,Johannesburg
648653,ODI,2013/14,2013/12/08,India in South Africa ODI Series,2,South Africa,India,South Africa,134 runs,Kingsmead,Durban
648655,ODI,2013/14,2013/12/11,India in South Africa ODI Series,3,South Africa,India,no result,,SuperSport Park,Centurion
64865,ODI,2003/04,2004/02/01,West Indies tour of South Africa,4,South Africa,West Indies,West Indies,7 wickets,SuperSport Park,Centurion
64870,ODI,2003/04,2004/02/20,Australia tour of Sri Lanka,1,Australia,Sri Lanka,Australia,84 runs,Rangiri Dambulla International Stadium,Dambulla
64871,ODI,2003/04,2004/02/22,Australia tour of Sri Lanka,2,Sri Lanka,Australia,Sri Lanka,1 runs,Rangiri Dambulla International Stadium,Dambulla
64872,ODI,2003/04,2004/02/25,South Africa tour of New Zealand,4,South Africa,New Zealand,New Zealand,6 wickets,Carisbrook,Dunedin
64874,ODI,2003/04,2004/02/27,Australia tour of Sri Lanka,4,Australia,Sri Lanka,Australia,40 runs,R.Premadasa Stadium,Colombo
64881,ODI,2003/04,2004/03/14,Bangladesh tour of Zimbabwe,5,Bangladesh,Zimbabwe,Zimbabwe,3 wickets,Harare Sports Club,Harare
64882,ODI,2003/04,2004/03/16,India tour of Pakistan,2,Pakistan,India,Pakistan,12 runs,Rawalpindi Cricket Stadium,Rawalpindi
64883,ODI,2003/04,2004/03/19,India tour of Pakistan,3,India,Pakistan,Pakistan,4 wickets,Arbab Niaz Stadium,Peshawar
64884,ODI,2003/04,2004/03/21,India tour of Pakistan,4,Pakistan,India,India,5 wickets,Gaddafi Stadium,Lahore
64885,ODI,2003/04,2004/03/24,India tour of Pakistan,5,India,Pakistan,India,40 runs,Gaddafi Stadium,Lahore
64887,ODI,2004,2004/04/20,Sri Lanka tour of Zimbabwe,1,Zimbabwe,Sri Lanka,Sri Lanka,12 runs,Queens Sports Club,Bulawayo
64889,ODI,2003/04,2004/04/24,England tour of West Indies,2,West Indies,England,no result,,Queen's Park Oval,Port of Spain
64891,ODI,2004,2004/04/27,Sri Lanka tour of Zimbabwe,4,Sri Lanka,Zimbabwe,Sri Lanka,72 runs,Harare Sports Club,Harare
64894,ODI,2003/04,2004/05/02,England tour of West Indies,6,England,West Indies,West Indies,4 wickets,Daren Sammy National Cricket Stadium,Gros Islet
64896,ODI,2004,2004/05/15,Bangladesh tour of West Indies,1,Bangladesh,West Indies,West Indies,1 wickets,Arnos Vale Ground,Kingstown
64897,ODI,2004,2004/05/16,Bangladesh tour of West Indies,2,West Indies,Bangladesh,West Indies,23 runs,Arnos Vale Ground,Kingstown
64898,ODI,2004,2004/05/19,Bangladesh tour of West Indies,3,Bangladesh,West Indies,West Indies,7 wickets,National Cricket Stadium,St George's
64899,ODI,2004,2004/05/25,Australia tour of Zimbabwe,1,Zimbabwe,Australia,Australia,7 wickets,Harare Sports Club,Harare
64900,ODI,2004,2004/05/27,Australia tour of Zimbabwe,2,Australia,Zimbabwe,Australia,139 runs,Harare Sports Club,Harare
64901,ODI,2004,2004/05/29,Australia tour of Zimbabwe,3,Zimbabwe,Australia,Australia,8 wickets,Harare Sports Club,Harare
64905,ODI,2004,2004/08/28,South Africa tour of Sri Lanka,4,South Africa,Sri Lanka,Sri Lanka,7 wickets,Rangiri Dambulla International Stadium,Dambulla
64906,ODI,2004,2004/08/31,South Africa tour of Sri Lanka,5,Sri Lanka,South Africa,Sri Lanka,49 runs,Sinhalese Sports Club,Colombo
64907,ODI,2004/05,2004/11/02,New Zealand tour of Bangladesh,1,New Zealand,Bangladesh,New Zealand,138 runs,MA Aziz Stadium,Chattogram
649091,ODI,2013/14,2013/10/30,Pakistan v South Africa ODI Series,1,Pakistan,South Africa,South Africa,1 runs,Sharjah Cricket Stadium,
649093,ODI,2013/14,2013/11/01,Pakistan v South Africa ODI Series,2,Pakistan,South Africa,Pakistan,66 runs,Dubai International Cricket Stadium,
649095,ODI,2013/14,2013/11/06,Pakistan v South Africa ODI Series,3,Pakistan,South Africa,South Africa,68 runs,Sheikh Zayed Stadium,Abu Dhabi
649097,ODI,2013/14,2013/11/08,Pakistan v South Africa ODI Series,4,Pakistan,South Africa,South Africa,28 runs,Sheikh Zayed Stadium,Abu Dhabi
649099,ODI,2013/14,2013/11/11,Pakistan v South Africa ODI Series,5,Pakistan,South Africa,South Africa,117 runs,Sharjah Cricket Stadium,
64910,ODI,2004/05,2004/11/28,England tour of Zimbabwe,1,Zimbabwe,England,England,5 wickets,Harare Sports Club,Harare
64911,ODI,2004/05,2004/12/01,England tour of Zimbabwe,2,England,Zimbabwe,England,161 runs,Harare Sports Club,Harare
64913,ODI,2004/05,2004/12/05,England tour of Zimbabwe,4,England,Zimbabwe,England,74 runs,Queens Sports Club,Bulawayo
64914,ODI,2004/05,2004/12/23,India tour of Bangladesh,1,India,Bangladesh,India,11 runs,MA Aziz Stadium,Chattogram
64917,ODI,2004/05,2004/12/27,India tour of Bangladesh,3,India,Bangladesh,India,91 runs,Bangabandhu National Stadium,Dhaka
64919,ODI,2004/05,2005/01/24,Zimbabwe tour of Bangladesh,2,Zimbabwe,Bangladesh,Zimbabwe,31 runs,MA Aziz Stadium,Chattogram
64922,ODI,2004/05,2005/01/30,England tour of South Africa,1,South Africa,England,England,26 runs,The Wanderers Stadium,Johannesburg
64923,ODI,2004/05,2005/01/31,Zimbabwe tour of Bangladesh,5,Zimbabwe,Bangladesh,Bangladesh,8 wickets,Bangabandhu National Stadium,Dhaka
64924,ODI,2004/05,2005/02/02,England tour of South Africa,2,England,South Africa,tie,,Mangaung Oval,Bloemfontein
64925,ODI,2004/05,2005/02/04,England tour of South Africa,3,England,South Africa,South Africa,3 wickets,St George's Park,Port Elizabeth
64926,ODI,2004/05,2005/02/06,England tour of South Africa,4,South Africa,England,South Africa,108 runs,Newlands,Cape Town
64927,ODI,2004/05,2005/02/09,England tour of South Africa,5,South Africa,England,South Africa,7 runs,Buffalo Park,East London
64928,ODI,2004/05,2005/02/11,England tour of South Africa,6,South Africa,England,no result,,Kingsmead,Durban
64929,ODI,2004/05,2005/02/13,England tour of South Africa,7,England,South Africa,South Africa,3 wickets,SuperSport Park,Centurion
64932,ODI,2004/05,2005/02/25,Zimbabwe tour of South Africa,1,South Africa,Zimbabwe,South Africa,165 runs,The Wanderers Stadium,Johannesburg
64933,ODI,2004/05,2005/02/26,Australia tour of New Zealand,3,Australia,New Zealand,Australia,86 runs,Eden Park,Auckland
64934,ODI,2004/05,2005/02/27,Zimbabwe tour of South Africa,2,South Africa,Zimbabwe,South Africa,131 runs,Kingsmead,Durban
64935,ODI,2004/05,2005/03/01,Australia tour of New Zealand,4,New Zealand,Australia,Australia,7 wickets,Basin Reserve,Wellington
64936,ODI,2004/05,2005/03/02,Zimbabwe tour of South Africa,3,Zimbabwe,South Africa,South Africa,5 wickets,St George's Park,Port Elizabeth
64939,ODI,2004/05,2005/04/05,Pakistan tour of India,2,India,Pakistan,India,58 runs,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam
64941,ODI,2004/05,2005/04/12,Pakistan tour of India,4,India,Pakistan,Pakistan,3 wickets,"Sardar Patel (Gujarat) Stadium, Motera",Ahmedabad
64942,ODI,2004/05,2005/04/15,Pakistan tour of India,5,India,Pakistan,Pakistan,5 wickets,Green Park,Kanpur
64943,ODI,2004/05,2005/04/17,Pakistan tour of India,6,Pakistan,India,Pakistan,159 runs,Arun Jaitley Stadium,Delhi
65029,ODI,2003,2003/06/17,Pakistan tour of England and Scotland,1,England,Pakistan,Pakistan,2 wickets,"Old Trafford, Manchester",Manchester
65030,ODI,2003,2003/06/20,Pakistan tour of England and Scotland,2,Pakistan,England,England,7 wickets,"Kennington Oval, London",London
65031,ODI,2003,2003/06/22,Pakistan tour of England and Scotland,3,Pakistan,England,England,4 wickets,"Lord's, London",London
65032,ODI,2004,2004/09/01,India tour of England,1,India,England,England,7 wickets,Trent Bridge,Nottingham
65033,ODI,2004,2004/09/03,India tour of England,2,England,India,England,70 runs,Kennington Oval,London
65034,ODI,2004,2004/09/05,India tour of England,3,India,England,India,23 runs,Lord's,London
65235,ODI,2002/03,2003/02/09,ICC World Cup,1,West Indies,South Africa,West Indies,3 runs,"Newlands, Cape Town",Cape Town
65236,ODI,2002/03,2003/02/10,ICC World Cup,2,Zimbabwe,Namibia,Zimbabwe,86 runs,Harare Sports Club,Harare
65237,ODI,2002/03,2003/02/10,ICC World Cup,3,Sri Lanka,New Zealand,Sri Lanka,47 runs,"Goodyear Park, Bloemfontein",Bloemfontein
65238,ODI,2002/03,2003/02/11,ICC World Cup,4,Australia,Pakistan,Australia,82 runs,"New Wanderers Stadium, Johannesburg",Johannesburg
65239,ODI,2002/03,2003/02/11,ICC World Cup,5,Canada,Bangladesh,Canada,60 runs,"Kingsmead, Durban",Durban
65240,ODI,2002/03,2003/02/12,ICC World Cup,6,Kenya,South Africa,South Africa,10 wickets,"North West Cricket Stadium, Potchefstroom",Potchefstroom
65241,ODI,2002/03,2003/02/12,ICC World Cup,7,India,Netherlands,India,68 runs,"Boland Bank Park, Paarl",Paarl
65242,ODI,2002/03,2003/02/13,ICC World Cup,9,New Zealand,West Indies,New Zealand,20 runs,"St George's Park, Port Elizabeth",Gqeberha
65244,ODI,2002/03,2003/02/15,ICC World Cup,11,India,Australia,Australia,9 wickets,"SuperSport Park, Centurion",Centurion
65245,ODI,2002/03,2003/02/15,ICC World Cup,12,Canada,Kenya,Kenya,4 wickets,"Newlands, Cape Town",Cape Town
65246,ODI,2002/03,2003/02/16,ICC World Cup,13,Netherlands,England,England,6 wickets,"Buffalo Park, East London",East London
65247,ODI,2002/03,2003/02/16,ICC World Cup,14,Pakistan,Namibia,Pakistan,171 runs,"De Beers Diamond Oval, Kimberley",Kimberley
65248,ODI,2002/03,2003/02/16,ICC World Cup,15,South Africa,New Zealand,New Zealand,9 wickets,"New Wanderers Stadium, Johannesburg",Johannesburg
65249,ODI,2002/03,2003/02/18,ICC World Cup,16,West Indies,Bangladesh,no result,,"Willowmoore Park, Benoni",Benoni
65250,ODI,2002/03,2003/02/19,ICC World Cup,17,India,Zimbabwe,India,83 runs,Harare Sports Club,Harare
65251,ODI,2002/03,2003/02/19,ICC World Cup,18,Canada,Sri Lanka,Sri Lanka,9 wickets,"Boland Bank Park, Paarl",Paarl
65252,ODI,2002/03,2003/02/19,ICC World Cup,19,England,Namibia,England,55 runs,"St George's Park, Port Elizabeth",Gqeberha
65254,ODI,2002/03,2003/02/22,ICC World Cup,22,Bangladesh,South Africa,South Africa,10 wickets,"Goodyear Park, Bloemfontein",Bloemfontein
65255,ODI,2002/03,2003/02/22,ICC World Cup,23,England,Pakistan,England,112 runs,"Newlands, Cape Town",Cape Town
65256,ODI,2002/03,2003/02/23,ICC World Cup,24,Canada,West Indies,West Indies,7 wickets,"SuperSport Park, Centurion",Centurion
65257,ODI,2002/03,2003/02/23,ICC World Cup,25,India,Namibia,India,181 runs,"City Oval, Pietermaritzburg",Pietermaritzburg
65258,ODI,2002/03,2003/02/24,ICC World Cup,26,Kenya,Sri Lanka,Kenya,53 runs,"Gymkhana Club Ground, Nairobi",Nairobi
65259,ODI,2002/03,2003/02/24,ICC World Cup,27,Zimbabwe,Australia,Australia,7 wickets,"Queens Sports Club, Bulawayo",Bulawayo
65260,ODI,2002/03,2003/02/25,ICC World Cup,28,Pakistan,Netherlands,Pakistan,97 runs,"Boland Bank Park, Paarl",Paarl
65261,ODI,2002/03,2003/02/26,ICC World Cup,29,Bangladesh,New Zealand,New Zealand,7 wickets,"De Beers Diamond Oval, Kimberley",Kimberley
65262,ODI,2002/03,2003/02/26,ICC World Cup,30,India,England,India,82 runs,"Kingsmead, Durban",Durban
65263,ODI,2002/03,2003/02/27,ICC World Cup,31,Australia,Namibia,Australia,256 runs,"North West Cricket Stadium, Potchefstroom",Potchefstroom
65264,ODI,2002/03,2003/02/27,ICC World Cup,32,South Africa,Canada,South Africa,118 runs,"Buffalo Park, East London",East London
65265,ODI,2002/03,2003/02/28,ICC World Cup,33,Zimbabwe,Netherlands,Zimbabwe,99 runs,"Queens Sports Club, Bulawayo",Bulawayo
65266,ODI,2002/03,2003/02/28,ICC World Cup,34,Sri Lanka,West Indies,Sri Lanka,6 runs,"Newlands, Cape Town",Cape Town
65267,ODI,2002/03,2003/03/01,ICC World Cup,35,Kenya,Bangladesh,Kenya,32 runs,"New Wanderers Stadium, Johannesburg",Johannesburg
65268,ODI,2002/03,2003/03/01,ICC World Cup,36,Pakistan,India,India,6 wickets,"SuperSport Park, Centurion",Centurion
65269,ODI,2002/03,2003/03/02,ICC World Cup,37,England,Australia,Australia,2 wickets,"St George's Park, Port Elizabeth",Gqeberha
65270,ODI,2002/03,2003/03/03,ICC World Cup,38,Canada,New Zealand,New Zealand,5 wickets,"Willowmoore Park, Benoni",Benoni
65271,ODI,2002/03,2003/03/03,ICC World Cup,39,Netherlands,Namibia,Netherlands,64 runs,"Goodyear Park, Bloemfontein",Bloemfontein
65272,ODI,2002/03,2003/03/03,ICC World Cup,40,Sri Lanka,South Africa,tie,,"Kingsmead, Durban",Durban
65273,ODI,2002/03,2003/03/04,ICC World Cup,41,Pakistan,Zimbabwe,no result,,"Queens Sports Club, Bulawayo",Bulawayo
65275,ODI,2002/03,2003/03/07,ICC World Cup,,Australia,Sri Lanka,Australia,96 runs,"SuperSport Park, Centurion",Centurion
65276,ODI,2002/03,2003/03/07,ICC World Cup,,Kenya,India,India,6 wickets,"Newlands, Cape Town",Cape Town
65277,ODI,2002/03,2003/03/08,ICC World Cup,,Zimbabwe,New Zealand,New Zealand,6 wickets,"Goodyear Park, Bloemfontein",Bloemfontein
65278,ODI,2002/03,2003/03/10,ICC World Cup,,India,Sri Lanka,India,183 runs,"New Wanderers Stadium, Johannesburg",Johannesburg
65279,ODI,2002/03,2003/03/11,ICC World Cup,,Australia,New Zealand,Australia,96 runs,"St George's Park, Port Elizabeth",Gqeberha
65280,ODI,2002/03,2003/03/12,ICC World Cup,,Zimbabwe,Kenya,Kenya,7 wickets,"Goodyear Park, Bloemfontein",Bloemfontein
65281,ODI,2002/03,2003/03/14,ICC World Cup,,New Zealand,India,India,7 wickets,"SuperSport Park, Centurion",Centurion
65282,ODI,2002/03,2003/03/15,ICC World Cup,,Sri Lanka,Zimbabwe,Sri Lanka,74 runs,"Buffalo Park, East London",East London
65283,ODI,2002/03,2003/03/15,ICC World Cup,,Kenya,Australia,Australia,5 wickets,"Kingsmead, Durban",Durban
65284,ODI,2002/03,2003/03/18,ICC World Cup,,Australia,Sri Lanka,Australia,48 runs,"St George's Park, Port Elizabeth",Gqeberha
65285,ODI,2002/03,2003/03/20,ICC World Cup,,India,Kenya,India,91 runs,"Kingsmead, Durban",Durban
